CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
05.197.443/0001-38;2022-06-30;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;ITR;119556;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119556
05.197.443/0001-38;2022-09-30;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;ITR;121565;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121565
05.303.439/0001-07;2022-03-31;1;UNIGEL PARTICIPAÇÕES S.A.;026301;ITR;114703;2022-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114703
05.303.439/0001-07;2022-06-30;1;UNIGEL PARTICIPAÇÕES S.A.;026301;ITR;119847;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119847
05.303.439/0001-07;2022-09-30;1;UNIGEL PARTICIPAÇÕES S.A.;026301;ITR;121977;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121977
05.336.882/0001-84;2022-03-31;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;022683;ITR;115252;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115252
05.336.882/0001-84;2022-06-30;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;022683;ITR;119291;2022-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119291
05.336.882/0001-84;2022-09-30;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;022683;ITR;121377;2022-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121377
05.347.060/0001-07;2022-03-31;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;026387;ITR;115149;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115149
05.347.060/0001-07;2022-06-30;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;026387;ITR;119973;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119973
05.347.060/0001-07;2022-06-30;2;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;026387;ITR;120058;2022-08-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120058
05.347.060/0001-07;2022-09-30;1;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;026387;ITR;122138;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122138
05.347.060/0001-07;2022-09-30;2;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;026387;ITR;122159;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122159
05.878.397/0001-32;2022-03-31;1;ALLOS S.A.;022357;ITR;114840;2022-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114840
05.878.397/0001-32;2022-06-30;1;ALLOS S.A.;022357;ITR;119442;2022-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119442
05.878.397/0001-32;2022-09-30;1;ALLOS S.A.;022357;ITR;121669;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121669
05.889.284/0001-32;2022-03-31;1;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;019470;ITR;114876;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114876
05.889.284/0001-32;2022-06-30;1;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;019470;ITR;119530;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119530
05.889.284/0001-32;2022-09-30;1;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;019470;ITR;121867;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121867
05.917.486/0001-40;2022-03-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;ITR;115369;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115369
05.917.486/0001-40;2022-06-30;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;ITR;119656;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119656
05.917.486/0001-40;2022-09-30;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;ITR;121720;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121720
06.016.348/0001-53;2022-03-31;1;VENTOS DO SUL ENERGIA S.A.;024767;ITR;115054;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115054
06.016.348/0001-53;2022-06-30;1;VENTOS DO SUL ENERGIA S.A.;024767;ITR;119830;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119830
06.016.348/0001-53;2022-09-30;1;VENTOS DO SUL ENERGIA S.A.;024767;ITR;121883;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121883
06.047.087/0001-39;2022-03-31;1;REDE D'OR SÃO LUIZ S.A.;024821;ITR;115002;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115002
06.047.087/0001-39;2022-06-30;1;REDE D'OR SÃO LUIZ S.A.;024821;ITR;119960;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119960
06.047.087/0001-39;2022-09-30;1;REDE D'OR SÃO LUIZ S.A.;024821;ITR;121587;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121587
06.057.223/0001-71;2022-03-31;1;SENDAS DISTRIBUIDORA S.A.;025372;ITR;114543;2022-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114543
06.057.223/0001-71;2022-06-30;1;SENDAS DISTRIBUIDORA S.A.;025372;ITR;118725;2022-07-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118725
06.057.223/0001-71;2022-09-30;1;SENDAS DISTRIBUIDORA S.A.;025372;ITR;121080;2022-10-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121080
06.164.253/0001-87;2022-03-31;1;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;ITR;114001;2022-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114001
06.164.253/0001-87;2022-06-30;1;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;ITR;118752;2022-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118752
06.164.253/0001-87;2022-09-30;1;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;ITR;121182;2022-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121182
06.272.793/0001-84;2022-03-31;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;ITR;115381;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115381
06.272.793/0001-84;2022-03-31;2;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;ITR;115585;2022-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115585
06.272.793/0001-84;2022-06-30;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;ITR;119473;2022-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119473
06.272.793/0001-84;2022-09-30;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;ITR;121593;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121593
06.347.409/0001-65;2022-03-31;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;ITR;114666;2022-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114666
06.347.409/0001-65;2022-06-30;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;ITR;119120;2022-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119120
06.347.409/0001-65;2022-09-30;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;ITR;121285;2022-11-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121285
06.626.253/0001-51;2022-03-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;ITR;114131;2022-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114131
06.626.253/0001-51;2022-06-30;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;ITR;119129;2022-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119129
06.626.253/0001-51;2022-06-30;2;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;ITR;119142;2022-08-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119142
06.626.253/0001-51;2022-09-30;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;ITR;121417;2022-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121417
06.977.745/0001-91;2022-03-31;1;BR MALLS PARTICIPACOES S.A.;019909;ITR;115020;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115020
06.977.745/0001-91;2022-06-30;1;BR MALLS PARTICIPACOES S.A.;019909;ITR;119669;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119669
06.977.745/0001-91;2022-09-30;1;BR MALLS PARTICIPACOES S.A.;019909;ITR;121797;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121797
06.977.751/0001-49;2022-03-31;1;BR PROPERTIES S.A.;019925;ITR;114367;2022-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114367
06.977.751/0001-49;2022-06-30;1;BR PROPERTIES S.A.;019925;ITR;119572;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119572
06.977.751/0001-49;2022-09-30;1;BR PROPERTIES S.A.;019925;ITR;121320;2022-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121320
06.981.176/0001-58;2022-03-31;1;CEMIG GERACAO E TRANSMISSAO S.A.;020320;ITR;115222;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115222
06.981.176/0001-58;2022-06-30;1;CEMIG GERACAO E TRANSMISSAO S.A.;020320;ITR;119842;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119842
06.981.176/0001-58;2022-09-30;1;CEMIG GERACAO E TRANSMISSAO S.A.;020320;ITR;121964;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121964
06.981.180/0001-16;2022-03-31;1;CEMIG DISTRIBUICAO S.A.;020303;ITR;115224;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115224
06.981.180/0001-16;2022-03-31;2;CEMIG DISTRIBUICAO S.A.;020303;ITR;115458;2022-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115458
06.981.180/0001-16;2022-06-30;1;CEMIG DISTRIBUICAO S.A.;020303;ITR;119841;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119841
06.981.180/0001-16;2022-09-30;1;CEMIG DISTRIBUICAO S.A.;020303;ITR;121968;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121968
06.981.381/0001-13;2022-06-30;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;ITR;119523;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119523
06.981.381/0001-13;2022-09-30;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;ITR;121787;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121787
06.981.381/0001-13;2022-12-31;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;ITR;123523;2023-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=123523
07.040.108/0001-57;2022-03-31;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;018546;ITR;114790;2022-05-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114790
07.040.108/0001-57;2022-06-30;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;018546;ITR;119606;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119606
07.040.108/0001-57;2022-09-30;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;018546;ITR;121973;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121973
07.043.628/0001-13;2022-03-31;1;CLARO TELECOM PARTICIPAÇÕES S.A.;023531;ITR;115171;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115171
07.043.628/0001-13;2022-06-30;1;CLARO TELECOM PARTICIPAÇÕES S.A.;023531;ITR;120043;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=120043
07.043.628/0001-13;2022-09-30;1;CLARO TELECOM PARTICIPAÇÕES S.A.;023531;ITR;121343;2022-11-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121343
07.047.251/0001-70;2022-03-31;1;CIA ENERGETICA DO CEARA - COELCE;014869;ITR;114087;2022-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114087
07.047.251/0001-70;2022-06-30;1;CIA ENERGETICA DO CEARA - COELCE;014869;ITR;118686;2022-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118686
07.047.251/0001-70;2022-09-30;1;CIA ENERGETICA DO CEARA - COELCE;014869;ITR;121168;2022-10-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121168
07.119.838/0001-48;2022-03-31;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019720;ITR;115227;2022-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115227
07.119.838/0001-48;2022-06-30;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019720;ITR;119536;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119536
07.119.838/0001-48;2022-09-30;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019720;ITR;121715;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121715
07.206.816/0001-15;2022-03-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;020338;ITR;115137;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115137
07.206.816/0001-15;2022-06-30;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;020338;ITR;119761;2022-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119761
07.206.816/0001-15;2022-09-30;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;020338;ITR;121908;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121908
07.237.373/0001-20;2022-03-31;1;BCO NORDESTE DO BRASIL S.A.;001228;ITR;115104;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115104
07.237.373/0001-20;2022-06-30;1;BCO NORDESTE DO BRASIL S.A.;001228;ITR;119524;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119524
07.237.373/0001-20;2022-09-30;1;BCO NORDESTE DO BRASIL S.A.;001228;ITR;121889;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121889
07.253.321/0001-47;2022-03-31;1;CARBOMIL SA MINER. E INDUSTRIA;014168;ITR;114908;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114908
07.253.321/0001-47;2022-06-30;1;CARBOMIL SA MINER. E INDUSTRIA;014168;ITR;119517;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119517
07.253.321/0001-47;2022-09-30;1;CARBOMIL SA MINER. E INDUSTRIA;014168;ITR;122027;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122027
07.275.159/0001-68;2022-03-31;1;PETROLEO LUB DO NORDESTE SA;009520;ITR;114450;2022-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114450
07.275.159/0001-68;2022-06-30;1;PETROLEO LUB DO NORDESTE SA;009520;ITR;119394;2022-08-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119394
07.275.159/0001-68;2022-09-30;1;PETROLEO LUB DO NORDESTE SA;009520;ITR;121433;2022-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121433
07.282.377/0001-20;2022-03-31;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;024864;ITR;114982;2022-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114982
07.282.377/0001-20;2022-06-30;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;024864;ITR;119679;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119679
07.282.377/0001-20;2022-09-30;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;024864;ITR;121766;2022-11-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121766
07.334.600/0001-35;2022-03-31;1;MARINA DE IRACEMA PARK SA;016268;ITR;114250;2022-05-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114250
07.334.600/0001-35;2022-06-30;1;MARINA DE IRACEMA PARK SA;016268;ITR;119194;2022-08-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119194
07.334.600/0001-35;2022-09-30;1;MARINA DE IRACEMA PARK SA;016268;ITR;121430;2022-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121430
07.401.436/0001-31;2022-03-31;1;ELDORADO BRASIL CELULOSE S.A.;022810;ITR;115040;2022-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115040
07.401.436/0001-31;2022-06-30;1;ELDORADO BRASIL CELULOSE S.A.;022810;ITR;119668;2022-08-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119668
07.401.436/0001-31;2022-09-30;1;ELDORADO BRASIL CELULOSE S.A.;022810;ITR;121890;2022-11-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121890
07.415.333/0001-20;2022-03-31;1;SIMPAR S.A.;025003;ITR;114424;2022-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114424
07.415.333/0001-20;2022-06-30;1;SIMPAR S.A.;025003;ITR;119243;2022-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119243
07.415.333/0001-20;2022-09-30;1;SIMPAR S.A.;025003;ITR;121580;2022-11-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121580
07.437.016/0001-05;2022-03-31;1;CINESYSTEM S.A.;023965;ITR;115262;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115262
07.437.016/0001-05;2022-06-30;1;CINESYSTEM S.A.;023965;ITR;119881;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119881
07.437.016/0001-05;2022-09-30;1;CINESYSTEM S.A.;023965;ITR;122066;2022-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=122066
07.526.557/0001-00;2022-03-31;1;AMBEV S.A.;023264;ITR;114300;2022-05-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=114300
07.526.557/0001-00;2022-06-30;1;AMBEV S.A.;023264;ITR;118750;2022-07-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=118750
07.526.557/0001-00;2022-09-30;1;AMBEV S.A.;023264;ITR;121181;2022-10-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=121181
07.587.384/0001-30;2022-03-31;1;PLANETA SECURITIZADORA S.A.;020222;ITR;115379;2022-05-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115379
07.587.384/0001-30;2022-03-31;2;PLANETA SECURITIZADORA S.A.;020222;ITR;115515;2022-05-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=115515
07.587.384/0001-30;2022-06-30;1;PLANETA SECURITIZADORA S.A.;020222;ITR;119964;2022-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=119964
